exercice,article_2025,meilleur_match_2024,score_similarite,diagnostic
2025,"(3) L'acte portant prorogation précise les impôts, taxes, droits et redevances visés, les","légal au paiement d'un impôt, droit ou taxe ou d'acompte d'impôt, droit ou taxe, ou désignée",0.7962,CONTINUITÉ
2025,"nouvelles dates limites de déclaration et de paiement, ainsi que les modalités",(3) Le défaut de dépôt dans le délai imparti de la déclaration annuelle sur les prix de,0.7691,CONTINUITÉ
2025,d'application y afférewntes. Ledit acte est rendu public par tous les moyens de,spécifiques. Cette proposition fait écho à la communication et de diffusion de,0.7546,CONTINUITÉ
2025,ARTICLE DIX-SEPTIÈME.- Instauration d'une amnistie pour les mutations par décès.,ARTICLE DIX-NEUVIÈME.- Instauration d'une amnistie pour les mutations immobilières,0.715,CONTINUITÉ
2025,"formalité d'enregistrement entre le 1er janvier 2025 et le 31 décembre 2025, ainsi que","d'enregistrement entre le 1er janvier 2024 et le 31 décembre 2024, ainsi que pour les",0.8832,CONTINUITÉ
2025,pour les mutations par décès ayant fait l'objet d'une déclaration avant le 1er janvier,Mortalité des enfants (EDS 2018) 2020 2018 INS,0.5792,RUPTURE
2025,(2) Les mutations par décès visées par le présent article sont dispensées des,(3) Les mutations immobilières non commerciales visées par le présent article sont,0.6935,RUPTURE
2025,pénalités et de toutes autres majorations fiscales.,exonérées des pénalités et toutes autres majorations fiscales.,0.9482,CONTINUITÉ
2025,ARTICLE DIX-HUITIÈME.- Instauration d'une amnistie pour les baux à usage,"(4) L'amnistie est accordée sur demande d tribuable, qui doit êtli",0.7448,CONTINUITÉ
2025,(1) Il est instauré une amnistie fiscale pour les droits d'enregistrement relatifs aux baux,pour procéder à des retenues d'impôts à la source en vertu des dispositions légales ou,0.7165,CONTINUITÉ
2025,"à usage d'habitation, présentés à la formalité d'enregistrement entre le 1er janvier 2025","d'enregistrement entre le 1er janvier 2024 et le 31 décembre 2024, ainsi que pour les",0.7375,CONTINUITÉ
2025,(2) Les baux à usage d'habitation visés par le présent article sont dispensés des,Pénétration ou séjour sans autorisation dans les terrains et espaces interdits par les,0.6899,RUPTURE
2025,pénalités et de toutes autres majorations fiscales en cas de régularisation des droits,qu'après régularisation de sa situation fiscale.,0.8371,CONTINUITÉ
2025,ARTICLE DIX-NEUVIÈME.- Reconduction d'une procédure spéciale de transaction,(2) La procédure spéciale de transaction co�rt du 1er janvier au 31 décembre 2024,0.8092,CONTINUITÉ
2025,fiscale pour les créances émises avant le 31 décembre 2022.,les créances émises avant le 31 décembre 2022.,0.9217,CONTINUITÉ
2025,LEGISLATIVE 1 TUTORY AFFA.IRS CARO Ili EX SERVICE,d'A ttestation de Respect des Obligations Environnementales (AROE).,0.5569,RUPTURE
2025,( 1) L'administration fiscale est autorisée à mettre en œuvre une procédure spéciale,(1) L'administration fiscale est autorisée à mettre en œuvre une procédure,0.9332,CONTINUITÉ
2025,de transaction pour les créances fiscales émises avant le 31 décembre 2022.,les créances émises avant le 31 décembre 2022.,0.9088,CONTINUITÉ
2025,(2) La procédure spéciale de transaction court du 1er janvier au 31 décembre 2025 et,(2) La procédure spéciale de transaction co�rt du 1er janvier au 31 décembre 2024,0.9751,CONTINUITÉ
2025,a) Transactions relatives aux impositions en procédure contentieuse :,a) Transactions relatives aux impositions en procédure contentieuse :,1.0,CONTINUITÉ
2025,pour les contentieux en phase administrative : abattement de 50 % sur le,- pour les contentieux en phase administrative: abattement de 50 % sur le,0.9961,CONTINUITÉ
2025,"montant contesté non encore acquitté, les cautions pmayées étant acquises","montant contesté non encore acquitté, les cautions payées étant acquises",0.9281,CONTINUITÉ
2025,"au Trésor. Dans ce cas, le montant à payer peut faire l'objet d'un échéancier","au Trésor. Dans ce cas, le montant à payer peut faire l'objet d'un",0.8901,CONTINUITÉ
2025,pour les contentieux en phase juridictionnelle : abattement de 65 % sur le,- pour les contentieux en phase juridictionnelle : abattement de 65 % sur le,0.9889,CONTINUITÉ
2025,"montant contesté non encore acquitté, les cauctions payées étant acquises","montant contesté non encore acquitté, les cautions payées étant acquises",0.9671,CONTINUITÉ
2025,"au Trésor. Dans ce cas, le montant à payer peut faire l'obJet d'un échéancier","au Trésor. Dans ce cas, le montant à payer peut faire l'objet d'un",0.9276,CONTINUITÉ
2025,b) Transactions relatives aux arriérés fiscauxc non contestées :,b) Transactions relatives aux arriérés fiscaux non contestées:,0.9902,CONTINUITÉ
2025,- pour les entités publiques ou parapubliques : abattement de 70 % avec,- pour les entités publiques ou parapubliques : abattement de 70 % avec,1.0,CONTINUITÉ
2025,possibilité d'étalement des paiements sans dépasser douze mois ;,possibilité d'étalement des paiements sans dépasser douze mois ;,1.0,CONTINUITÉ
2025,- pour les entités privées : pabattement de 50 % avec possibilité d'étalement,- pour les entités privées : abattement de 50 % avec possibilité d'étalement,0.9455,CONTINUITÉ
2025,(3) Pour la mise en œuvre d.e la transaction spéciale relative aux dettes fiscales,(3) Pour la mise en œuvre de la transaction spéciale relative aux dettes fiscales,0.9926,CONTINUITÉ
2025,"contestées, les cautions exigibles par la loi en matière de recours contentieux doivent","contestées, les cautions exigibles par la loi en matière de recours contentieux",0.9655,CONTINUITÉ
2025,(4) Les arriérés fiscaux dont le règlement se fait par la procédure de compensation,(4) Les arriérés fiscaux dont le règlement se fait par la procédure de,0.9225,CONTINUITÉ
2025,des dettes réciproques ne sont pas concernés par la présente procédure de,compensation des dettes réciproques ne sont pas concernés par la présente,0.9064,CONTINUITÉ
2025,(5) Aucune demande de transaction spéciale n'est recevable au-delà du 31 décembre,(5)Aucune demande de transaction spéciale n'est recevable au-delà du 31,0.8673,CONTINUITÉ
2025,"(6) En cas d'acceptation de la proposition de transaction par le contribuable, celui-ci","(6) En cas d'acceptation de la proposition de transaction par le contribuable,",0.9937,CONTINUITÉ
2025,- à ne pas introduire une réclamation ultérieure ;,• à ne pas introduire une réclamation ultérieure ;,0.9531,CONTINUITÉ
2025,à se désister des réclamations ou des requêtes par lui introduites.,• à se désister des réclamations ou des requêtes par lui introduites.,0.947,CONTINUITÉ
2025,ARTICLE VINGTIÈME .- Dispositions Générales relatives aux modalités de paiement,"2) Est assujettie au paiement des redevances et frais visés par le présent article,",0.8257,CONTINUITÉ
2025,(1) Le paiement des recettes non fiscales se fait exclusivement selon les modalités,b) Transactions relatives aux arriérés fiscaux non contestées:,0.7612,CONTINUITÉ
2025,"• par virement bancaire ou par voie électronique, y compris par téléphonie","de communications électroniques, la quote-part de la redevance d'utilisation des adresses,",0.719,CONTINUITÉ
2025,LEGISLATI STATUTORYAFF�IRS C�RO t�O X SERVICE,INSTITUTIONNEL DANS LE des services et assurer la,0.6737,RUPTURE
2025,"• en espèces, exclusivement auprès des guichets des banques ou des agents",qui ouvrent des comptes financiers auprès des institutions financières sont tenues de,0.7529,CONTINUITÉ
2025,financiers agréés pour les localités ne disposant pas d'agences bancaires.,celles liées à la finance locale ne tient pas au exploitées pour des besoins au niveau local.,0.655,RUPTURE
2025,(2) Les nouvelles modalités de paiement des recettes non fiscales prévues à l'alinéa 1,ARTICLE VINGT-DEUXIÈME.- Dispositions relatives aux recettes non fiscales du,0.8105,CONTINUITÉ
2025,ci-dessus s'appliquent à partir du 1er janvier 2026.,"d'enregistrement entre le 1er janvier 2024 et le 31 décembre 2024, ainsi que pour les",0.7806,CONTINUITÉ
2025,(3) Un texte particulier du Ministre chargé des finances précise les modalités,précisées par un texte particulier du Ministre en charge des finances.,0.9312,CONTINUITÉ
2025,ARTICLE VINGT-UNIÈME.- Dispositions relatives aux recettes mnon fiscales du sous­,ARTICLE VINGT-DEUXIÈME.- Dispositions relatives aux recettes non fiscales du,0.9459,CONTINUITÉ
2025,(1) Les tarifs et taux des taxes d'inspection sanitaire vétérinaire et d'exploitation des,"taxes d'exploitation et des autres taxes d'inspection sanitaire vétérinaire, affectées à la Caisse",0.9552,CONTINUITÉ
2025,productions animale et halieutique sont fixées selon le barème ci-après :,animale et halieutiques notifiés et confirmés,0.7697,CONTINUITÉ
2025,1O . Autorisations des transports par véhicurle spécialisé : 10 000/an,13 Licences de transport 100 000 000 100 000 000,0.848,CONTINUITÉ
2025,24. Taxes sur fa pêche sous-marinep : 100 000F,"• les poissons d'ornement des sous-positions tarifaires 0301.11.00.000,",0.7738,CONTINUITÉ
2025,26. Taxe sur l'exploitation des poissons d'ornement : 500 000F,"• les poissons d'ornement des sous-positions tarifaires 0301.11.00.000,",0.8296,CONTINUITÉ
2025,28. Taxe exceptionnelle sur la collecte des espèces protégées: 200 000F,ANNEXE 2A : Taxes d'abattage des animaux sauvages,0.7348,CONTINUITÉ
2025,29. Taxe sur le permis D (Permis pour la pêche scientifique) : 200 000F,"des frais issus de la délivrance des licences ordinaires, des licences spéciales",0.6618,RUPTURE
2025,1- Taxes d'inspection sanitaire vétérinaire à l'exportation et à l'importation,"de la taxe d'inspection sanitaire et vétérinaire à l'importation, la quote-part de la redevance à",0.9538,CONTINUITÉ
2025,2- Taxes d'inspection sanitaire vétérinaire sur le transit international,vétérinaire sur le commerce international et des autres taxes d'inspection sanitaire vétérinaire,0.8754,CONTINUITÉ
2025,25. Petites espèces (porcins et petits ruminants) 200F/tête,MINHDU Ministère de l’Habitat et du Développement Urbain,0.5373,RUPTURE
2025,(2) Les infractions relatives aux activités de production animales et halieutiques sont,animale et halieutiques notifiés et confirmés,0.6708,RUPTURE
2025,celles prévues par la loi n° 2000/017 du 19 décembre 2000 portant règlementation de,"pouvoirs publics. En effet, la loi N°2020/010 du",0.8385,CONTINUITÉ
2025,"l'inspection sanitaire et vétérinaire, la loi n° 2024/008 du 24 juillet 2024 portant régime","taxes d'exploitation et des autres taxes d'inspection sanitaire vétérinaire, affectées à la Caisse",0.746,CONTINUITÉ
2025,ARTICLE VINGT-DEUXIÈME.- Modification de certaines dispositions relatives aux,"Article L 104 ter.- Sans préjudice du rappel des impositions éludées, assortie des",0.825,CONTINUITÉ
2025,"recettes domaniales, cadastrales et foncières.","utilisées pour le suivi des recettes propres, ou",0.7133,CONTINUITÉ
2025,2024 sont modifiées et complétées ainsi qu'il suit :,Elle servira également à faire un état de la plan d’actions quinquennal 2026-2030 ;,0.7292,CONTINUITÉ
2025,"Alinéa 1er_ - Les tarifs des droits afférents aux opérations domaniales, cadastrales et","Les tarifs des droits afférents aux opérations domaniales,",0.8987,CONTINUITÉ
2025,régime foncier sont modifiées ainsi qu'il suit : c,1. Il est institué une redevance pour le financement de la transformation,0.6412,RUPTURE
2025,"à savoir : fiches géodésiques, extraits cadastraux, plans cadastraux et plans de","matériels, ou tout autre document permettant d'accomplir leur mission.",0.6508,RUPTURE
2025,"bornage, à des fins de cession gratuites ou onéreuses sont interdites.",Présence sans autorisation dans les terrains et espaces interdits par les règlements,0.5556,RUPTURE
2025,c) Les plans de toutes natures soumis au contrôle et au visa du cadastre par,"planification, ainsi que celui en charge de la",0.7156,CONTINUITÉ
2025,les géomètres agréés inscrits à l'ordre des géomètres sont soumis au droit,"de l'État est, suivant la nature et l'affectation du terrain, fixée ainsi qu'il suit au mètre carré:",0.5576,RUPTURE
2025,(1) Le tarif annuel de la redevance domaniale pour occupation des dépendances du,ARTICLE DIX-HUITIÈME.- Réajustement des tarifs de la redevance de prélèvement des,0.756,CONTINUITÉ
