exercice,libelle_projet,pilier_predit,score_similarite,cluster_id
2024,258 Equipement en cours des forces armées et de police 24000 0,Gouvernance,0.33096200227737427,1
2024,Autres immobilisations des forces armées et de police 0 40000,Gouvernance,0.435039758682251,1
2024,résulte de l'évaluation des recettes et de la fixation des plafonds des dépenses présentées,Transformation structurelle,0.3836207389831543,0
2024,"auwx articles soixante-onzième, soixante-douzième, soixante-treizième et soixante­",Transformation structurelle,0.23784124851226807,1
2024,quatorzième ci-dessus est fixé aux montants suivants,Autre,0.21856412291526794,1
2024,"Recettes fiscales brutes 3 968,3 Intérêts et commissions bruts 320, 1",Autre,0.43812909722328186,0
2024,"dont remboursement des crédits TVA 84,0 Allègement Intérêts dette extérieure 0,0",Autre,0.39318177103996277,0
2024,"Recettes fiscales nettes 3884,3 Dépenses de personnel 1 428,3",Autre,0.38358074426651,0
2024,"Recettes pétrolières 809,5 Biens et services 1 003,3",Transformation structurelle,0.2672803997993469,1
2024,"Recettes non fiscales 315,5 Transferts courants 1 003.4",Autre,0.379619300365448,0
2024,"Dont transferts en capital au CTD et EP 143, 1",Développement régional,0.35261452198028564,1
2024,"Dons programmes 58,7 Financements extérieur 83173",Autre,0.3878699839115143,1
2024,"RECEITES EXCEPTIONNELLES 0,0 Participation/Restructuration 40,0",Autre,0.3053346872329712,1
2024,"Fonds spécial de solidarité national pour la 0,0 Prêts nets 0,0",Capital humain,0.2850678265094757,0
2024,"Comptes d'affectation spéciale 56,4 Comptes d'affectation spéciale 60,6",Autre,0.16859927773475647,1
2024,"Autres Comptes d'Affectation Spéciale 30,6 30,6",Développement régional,0.25761258602142334,1
2024,trésorerie qui concourent à la réalisation de l'équilibre financier sont évaluées comme suit:,Transformation structurelle,0.4213440418243408,0
2024,"Déficit budgétaire global 125,4 Prêts projets 907,2",Transformation structurelle,0.4362999200820923,0
2024,"Dette extérieure 643,0 Appuis Budgétaires PEF 134,0",Autre,0.3119664192199707,1
2024,"Dette intérieure 485,5 Financement bancaire 139,4",Autre,0.39836835861206055,1
2024,"Restes à payer Trésor/Dette non structurée CM 220,0 Compte séquestre TVA 84,0",Autre,0.28761833906173706,1
2024,"Remboursement des crédits TVA 84 Financements exceptionnels 22,1",Autre,0.367161363363266,0
2024,des finances est habilité à procéder à une gestion active de la dette et de la trésorerie à travers,Autre,0.5065202713012695,0
2024,"� IVE AND STATUTORY AFFAIRS r.aRn I m:y ,;s;11v1r�",Gouvernance,0.22523385286331177,1
2024,"émis, d'utilisation des instruments de couverture contre les risques.",Capital humain,0.357094407081604,2
2024,"pour des besoins de financement des projets de développement, pour un montant maximum",Transformation structurelle,0.4836195111274719,2
2024,1) Le Gouvernement est autorisé à négocier et éventuellement à conclure au cours,Gouvernance,0.47969338297843933,3
2024,"ainsi que sa souveraineté économique et politique, des emprunts extérieurs sur",Gouvernance,0.5761212110519409,0
2024,prêts-projets pour un montant de F.CFA 950 milliards.,Capital humain,0.26260632276535034,1
2024,"2) En valeur actuelle, ce plafond de la dette extérieure représente FCFA 700",Autre,0.2838411331176758,1
2024,ARTICLE QUATRE-VINGTIÈME.- Lap présente partie prévoit et autorise les moyens des,Transformation structurelle,0.43486982583999634,2
2024,ARTICLE QUATRE-VINGT-UNIEME.- Les montants des autorisations d'engagement et des,Gouvernance,0.3983786702156067,3
2024,crédits de paiement du budget général ouverts sur les programmes concourant à la réalisation,Autre,0.425158828496933,0
2024,des objectifs assortis d'indicateurs sont fixés comme suit,Transformation structurelle,0.3583948612213135,2
2024,Contribuer à l'atteinte des Taux de réalisation des,Transformation structurelle,0.5575906038284302,2
2024,objectifs visés par le actions approuvées par,Transformation structurelle,0.4333348274230957,2
2024,PROTECTION Préserver l'intégrité du Niveau global d'atteinte,Gouvernance,0.46719661355018616,3
2024,169 PRÉSIDENTIELLE ET territoire national et la des objectifs assignés 7 918 493 7918493,Gouvernance,0.3737696409225464,1
2024,INTÉGRITÉ DU TERRITOIRE stabilité politique aux missions,Gouvernance,0.5208299160003662,3
2024,3 170 PRÉSIDENCE DE LA réalisation des activités 25 954 747 25954 747,Transformation structurelle,0.21762369573116302,1
2024,4 171 COORDINATION DE l' programme des grandes le Président de la 1117729 1117729,Gouvernance,0.32509303092956543,1
2024,5 172 PRÉSIDENTIELLE ET des objcectifs assignés 6 942 271 6 942 271,Gouvernance,0.3137156665325165,1
2024,6 174 PARLEMENTAIRE DE d'investissement 11140000 11 140 000,Transformation structurelle,0.24738937616348267,1
2024,GOUVERNANCE ET APPUI pTaux de contribution de,Développement régional,0.3715452551841736,2
2024,INSTITUTIONNEL DES Renforcer le cadre l'AN au renforcement,Gouvernance,0.4873611032962799,2
2024,SERVICES DE L'ASSEMBLÉE législatif national du cadre législatif,Gouvernance,0.5033698678016663,0
2024,COORDINATION DE structurelle de Taux de responsivité,Gouvernance,0.3182494640350342,2
2024,9 011 SERVICES INTERNES ET activités budgétisées 15 747 298 16083578,Développement régional,0.28678929805755615,1
2024,10 204 STRATEGIQUE ET stratégique et politique de 3727042 3 727042,Gouvernance,0.5205966234207153,2
2024,"SERVICE O S U E FI C CH R I E ER T A .. R - IA . T � , IF ET RE ,, G A L l E M '"" E ' N ""' T AI �",Capital humain,0.24113629758358002,2
2024,C ERT T I O F RY l A � ff E AI R c S C o AR � O 110 o !� � ME 88,Autre,0.08837016671895981,1
2024,Assurer la mise en œuvre Taux de réalisation des,Transformation structurelle,0.4715009927749634,2
2024,12 096 optimale des activités budgétisées 1 871 000 1 871 000,Transformation structurelle,0.3531797528266907,1
2024,retombées qu'offrent les d'instruments juridiques,Gouvernance,0.5015470385551453,3
2024,COORDINATION ET SUIVI DE décentralisée et non,Développement régional,0.5526002049446106,2
2024,14 088 décentralisée et non 4 451122 4 451122,Développement régional,0.3254224956035614,1
2024,15 089 DES MIGRANTS ET DES développement du l'étranger 6138 762 6138 762,Capital humain,0.24041077494621277,1
2024,GOUVERNANCE ET APPUI des services et assurer la,Capital humain,0.48403865098953247,2
2024,16 090 INSTITUTIONNEL DANS LE bonne mise en oeuvre Taux de réalisation des 13 012 842 13 012 842,Gouvernance,0.26883596181869507,1
2024,17 161 ADMINISTRATION DU représentativité de effectuées transmis par 8046995 8046995,Développement régional,0.2863363027572632,1
2024,18 162 PUBLIQUES ET SECURITE matière des libertés organisations de la 2063253 2063253,Gouvernance,0.46054285764694214,3
2024,19 163 DISPOSITIF NATIONAL DE disposant des Plans 2 452100 2 452100,Gouvernance,0.3890770375728607,1
2024,INSTITUTIONNEL DANS LE Taux de réalisation des,Capital humain,0.3407225012779236,2
2024,20 164 DOMAINE DE activités budgétisées 28 516 652 28 071 652,Autre,0.35922718048095703,1
2024,22 051 PwOLITIQUE PENITENTIAIRE promotion de la. disposant d'une place 22 894127 22 894127,Développement régional,0.2654019594192505,1
2024,l'efficacité et l'efficience Taux de réalisation des,Transformation structurelle,0.4340818524360657,2
2024,des services pour la mise activités budgétisées,Transformation structurelle,0.45075130462646484,0
2024,23w 052 INSTITUTIONNEL DU SOUS- en œuvre optimale des au sein du Ministère de 11985 493 11985439,Gouvernance,0.40163636207580566,1
2024,GOUVERNANCE ET APPUI Assurer la mise en œuvre,Capital humain,0.41544657945632935,2
2024,26 188 INSTITUTIONNEL DE LA optimale des 4065815 40 658 15,Capital humain,0.3140541911125183,1
2024,27 027 SYSTEME DES MARCHES fonctionnement du passés suivant la 2 577800 2 5778 00,Autre,0.16100287437438965,1
2024,PROGRAMMATION ET SUIVI programmation et à la Proportion des marchés,Transformation structurelle,0.45047131180763245,2
2024,DES MARCHES PUBLICS bonne passation des programmés exécutés,Gouvernance,0.4663845896720886,2
2024,29 029 L'EXECUTION DES respect des 1 865452 1 86545 2,Gouvernance,0.1789036989212036,1
2024,INSTITUTIONNEL DANS LE Améliorer la performance Taux de réalisation des,Transformation structurelle,0.32850381731987,2
2024,SOUS-SECTEUR DES des services activités budgétisées,Autre,0.4614957571029663,0
2024,wet Réparer les préjudices contrôlées et auditées,Gouvernance,0.522458016872406,3
2024,"32 076 subis par l'Etat, Suivre 1 829000 1 829000",Gouvernance,0.27916768193244934,1
2024,GwOUVERNANCE ET APPUI Assurer la mise en œuvre,Transformation structurelle,0.3416673541069031,2
2024,INSTITUTIONNEL DES optimale des Taux de réalisation des,Transformation structurelle,0.4498399794101715,2
2024,SERVICES DU CONTRÔLE programmes du activités budgétisées,Développement régional,0.4468379616737366,0
2024,34 062 sécuritaire du territoire 21 2150 35 21 12 50 35,Gouvernance,0.44387078285217285,1
2024,RENFORCEMENT DE LA Accroitre la sécurité des criminels et d'infractions,Gouvernance,0.47858455777168274,3
2024,SÉCURITÉ FRONTALIÈRE frontières transfrontaliers,Gouvernance,0.3110577166080475,3
2024,36 064 SYSTÈME DE synthèse sécuritaires 6 131 410 6 131 410,Autre,0.14858032763004303,1
2024,37 065 INSTITUTIONNEL DE LA activités budgétisées à 73 484255 73 484255,Autre,0.3622104525566101,1
2024,DÉFENSE DE L'INTÉGRITÉ Tableaux des Effectifs,Transformation structurelle,0.3540413975715637,2
2024,38 001 garantissant l'intégrité 143025910 143 264485,Autre,0.20975065231323242,1
2024,PARTICIPATION A LA Garantir les conditions de,Capital humain,0.3887975513935089,2
2024,39 003 SÉCURITÉ DES sécurité et de paix é T v a a u l x u é de p c a r r i minalit l é a 81 742162 81 817 462,Gouvernance,0.3498695492744446,1
2024,40 004 réinsertion des Anciens 41 676514 41 6765 14,Gouvernance,0.088117815554142,1
2024,PARTICIPATION À L'ACTION domaines spécifiques diverses sollicitations,Développement régional,0.37047022581100464,2
2024,41 005 NATIONALE DE contribuant au infrastructurelles à 10 190 709 10 190 709,Transformation structurelle,0.4954144358634949,1
2024,DÉVELOPPEMENT développement socio- l'endroit des structures,Transformation structurelle,0.606465220451355,2
2024,GOUVERNANCE ET APPUI des services et assurer la,Capital humain,0.48403865098953247,2
2024,42 006 INSTITUTIONNEL OU SOUS- bonne mise en œuvre au .sein du Ministère de 47 388830 47 388830,Gouvernance,0.3609537184238434,1
2024,CONSERVATION DE LA sauvegarder rle éléments culturels,Gouvernance,0.33282139897346497,2
2024,DEVELOPPEMENT ET d'un secteur culturel menées pour favoriser,Transformation structurelle,0.4590456485748291,2
2024,"VALORISATION DE LA marchand organ . is e , , la production et la",Transformation structurelle,0.30904555320739746,2
2024,PRODUCTION DES BIENS ET compétitif et créateur de consommation des,Transformation structurelle,0.5139161348342896,2
2024,SERVICES CULTURELS revenus et d'emplois biens et services,Capital humain,0.48391857743263245,2
2024,GOUVERNANCwE ET APPUI Assurer la mise en œuvre,Capital humain,0.39615398645401,2
2024,45 182 activités budgétisées 2 845 600 2845600,Transformation structurelle,0.24364125728607178,1
2024,DÉVELOPPEMENT DU préscolarisation sur toute Taux brut de,Gouvernance,0.2743683457374573,2
2024,PRÉSCOLAIRE l'étendue du territoire présc olarisation,Transformation structurelle,0.39464491605758667,2
2024,UNIVERSALISATION ou enfants d'âge scolaire à du cycle primaire,Capital humain,0.4604249894618988,2
2024,48 103 ALPHABÉTISATION alphabétisée dans les 4 638 881 4 638881,Capital humain,0.02042822353541851,1
2024,50 007 encadrée des Activités 5999589 5 999589,Autre,0.11375506967306137,1
2024,� � ANO STATUTORY AFFAIRS CAR l'iCf;o; SfRVICf,Gouvernance,0.31581711769104004,3
2024,51 008 SPORT Cameroun par le sport et organisant des 11 959800 11959800,Capital humain,0.13198722898960114,1
2024,Assurer la mise en œuvre Taux de réalisation des,Transformation structurelle,0.4715009927749634,2
2024,52 009 optimale des activités budgétmisées 6 839611 6 839611,Transformation structurelle,0.3106418251991272,1
2024,53 013 populations aux contenus l'information par les Ta . ux de couverture 1 478000 1478000,Capital humain,0.2345128059387207,1
2024,communication multisectorielle sur l'utilisation des,Développement régional,0.30563345551490784,2
2024,54 097 aux services sociaux de 1635000 1635000,Capital humain,0.3714618682861328,1
2024,des services et assurer la Taux de réalisation des,Capital humain,0.5268367528915405,2
2024,55 160 institutionnel dwans le sous- des programmes au au sein du Ministère de 2 728000 2 728000,Gouvernance,0.4058501124382019,1
2024,en qualité le nombre des étudiants formés dans,Capital humain,0.5088192820549011,2
2024,56 116 établissements technologiques et 17 807 587 178 07 587,Transformation structurelle,0.3518095016479492,1
2024,universitaire d'impacter universitaire exploités,Capital humain,0.4911491274833679,2
2024,58 118 L'INNOVATION positivement le dans les secteurs 22504941 22 504 941,Transformation structurelle,0.5234775543212891,1
